ID	user	tweet	datetime	cleantweet	hashtags	likes	QT	reply	RT	compound	sentiment_category
1850322416293249486	llsporte	'@TheFigen_ Queen ocean . Beatiful 😘 #revistallsporte #italia #it #usa #Rita_alba_gargano #pm #pf #kgb #russia #hum https://t.co/w0o61a8cas'	2024-10-26 23:43:36	thefigen queen ocean beatiful revistallsporte italia usa rita alba gargano pm pf kgb russia hum	#revistallsporte #italia #it #usa #Rita_alba_gargano #pm #pf #kgb #russia #hum	1	0	0	1	0.0	neutral
1850322417882964061	KtHathSpoken	'When your neighbors have a cute #kamala skeleton #minneapolis https://t.co/1MsODNitdj'	2024-10-26 23:43:36	neighbors cute kamala skeleton minneapolis	#kamala #minneapolis	0	0	0	0	0.4588	positive
1850322450879537165	allstar_network	'Joe Rogan really pulled out the UFC PPV shirt for his podcast with Trump 😂 #Trump #UFC #MMA https://t.co/Nwrf1PikLm'	2024-10-26 23:43:44	joe rogan really pulled ufc ppv shirt podcast trump u f c	#Trump #UFC #MMA	2	0	0	0	0.0	neutral
1850322456839610787	madelosdolores7	'@realDonaldTrump #TRUMP #TRUMP #TRUMP #TRUMP #TRUMP #TRUMP'	2024-10-26 23:43:45	realdonaldtrump r u p	#TRUMP #TRUMP #TRUMP #TRUMP #TRUMP #TRUMP	0	0	0	0	0.0	neutral
1850322472358322184	reddogusa2	'@DogRightGirl Not this again. Not this again. Not this again. #Kamala #KamalaHarris #NeverAgain'	2024-10-26 23:43:49	dogrightgirl kamala harris never	#Kamala #KamalaHarris #NeverAgain	5	0	0	0	0.0	neutral
1850322477148151896	RachelAnth78911	'@cb_doge Women, are not falling for the propaganda anymore from the MSM. We are worried about boys in girls' sports, sending our kids off to a pointless war caused by the current administration's fecklessness. We want the border closed, and I took 20 women family members to vote #Trump'	2024-10-26 23:43:50	cbdoge women falling propaganda anymore msm worried boys girls sports sending kids pointless war caused current administrations fecklessness want border closed took family members vote trump	#Trump	0	0	0	0	-0.8126	negative
1850322540033446353	patriotthepanda	'@joeroganhq @MallymkunMousey #Kamala needs to be on here, not to expand her reach and boost her numbers but for the American people to truly understand what they’re voting for.'	2024-10-26 23:44:05	joeroganhq mallymkunmousey kamala needs expand reach boost numbers american people truly understand theyre voting	#Kamala	0	0	0	0	0.7906	positive
1850322559855661425	holgereluard	'Wann saß Herrmann Göring eigentlich im Deutschen Bundestag? Und für welche Partei? Jens #Spahn, der schlimmste Rechtspopulist der dt. Christdemokratie im Parlament seit Donald #Trump.'	2024-10-26 23:44:10	wann sa herrmann gring eigentlich im deutschen bundestag und fr welche partei jens spahn der schlimmste rechtspopulist dt christdemokratie parlament seit donald trump	#Spahn #Trump	80	0	1	17	0.0	neutral
1850322564192837807	JohnLocker4	'#Trump s supporter a woman hater #MelGibson'	2024-10-26 23:44:11	trump supporter woman hater mel gibson	#Trump #MelGibson	0	0	0	0	-0.1779	negative
1850322569989062852	USAElectionLive	'@washingtonpost General election poll - Virginia 🔵 Harris 49% (+6) 🔴 Trump 43% Washington Post #B - 1004 LV - 10/24 #Trump #Harris #Election2024 https://t.co/urQI2EgHWt'	2024-10-26 23:44:12	washingtonpost general election poll virginia harris trump washington post b lv	#B #Trump #Harris #Election2024	0	0	0	0	0.0	neutral
1850322572174405979	HisPearlGurl	'#MadisonSquareGarden #MSG #NY #Trump #JFKJr #BackToTheFuture #HelloGEORGE #RedOctober #OctoberSurprise 🍿👀'	2024-10-26 23:44:13	madison square garden g n trump j f k jr back future hello e r red october surprise	#MadisonSquareGarden #MSG #NY #Trump #JFKJr #BackToTheFuture #HelloGEORGE #RedOctober #OctoberSurprise	2	0	0	1	0.2732	positive
1850322601656344823	PurpleD02210401	'@drefanzor Really michelle??? #Trump is ducking interviews and cowering… I guess you didn’t see his 3hour conversation on JoeRogan, with 20MILLION PLUS VIEWS in less than 24 hours… 😂😂😂 or his multiple rallies and interviews in the last month alone 😂😂😂 https://t.co/qM11RTY9fn'	2024-10-26 23:44:20	drefanzor really michelle trump ducking interviews cowering guess didnt see hour conversation joerogan million plus views less hours multiple rallies last month alone	#Trump	1	0	0	1	-0.25	negative
1850322631196557583	RGAPCreative	'Photo of young Kamala serving fries at McDonald's. Reason McDonald's has no record of her working for them is, she was faking it, just like she's been faking doing anything her boss Joe Biden told her to do. #kamala #McDonalds #Frenchfries #faker https://t.co/iXinxJC14Q'	2024-10-26 23:44:27	photo young kamala serving fries mcdonalds reason record working faking like shes anything boss joe biden told mc donalds frenchfries faker	#kamala #McDonalds #Frenchfries #faker	2	0	0	0	-0.0772	negative
1850322696598376810	MickeyG_68	'@RpsAgainstTrump You heard it directly from @joerogan #Trump is a #ManBaby'	2024-10-26 23:44:42	rpsagainsttrump heard directly joerogan trump man baby	#Trump #ManBaby	0	0	0	0	0.0	neutral
1850322697126838576	trendrewards1	"'Some say, let MAGA ""dance it out"", fuckers 🤣. Fuck #Trump'"	2024-10-26 23:44:42	say let maga dance fuckers fuck trump	#Trump	0	0	0	0	-0.8126	negative
1850322700893356035	eyrnews	'Trump arremete contra Beyoncé, la prensa y el voto anticipado en un mitin en Míchigan 🔗 https://t.co/oZsjSvktxS #EyRNews #Election2024 #Trump #Beyonce https://t.co/kYfWGvEZfE'	2024-10-26 23:44:43	trump arremete contra beyonc la prensa el voto anticipado en un mitin mchigan ey r news election beyonce	#EyRNews #Election2024 #Trump #Beyonce	0	0	0	0	0.0	neutral
1850322712847413417	numa_go17	'@YouTube 是非、#徐海喬 には #TRUMP の舞台に出演して欲しいわ😂 絶対、似合う💕'	2024-10-26 23:44:46	youtube r u p	#徐海喬 #TRUMP	0	0	1	1	0.0	neutral
1850322763199746133	Krishna_16_06	'Recheck #shailenzo #sstvi #Trump #Garime #maynata #HurricanMilton #grandefratello #shaviers #BiggBossTamil8 #BiggBossTelugu8 #BiggBossTamilSeason8'	2024-10-26 23:44:58	recheck shailenzo sstvi trump garime maynata hurrican milton grandefratello shaviers bigg boss tamil telugu season	#shailenzo #sstvi #Trump #Garime #maynata #HurricanMilton #grandefratello #shaviers #BiggBossTamil8 #BiggBossTelugu8 #BiggBossTamilSeason8	0	0	0	0	0.0	neutral
1850322784817418556	TerryDeangelo3	'#trump Fk you and Fk Jill Stein'	2024-10-26 23:45:03	trump fk jill stein	#trump	0	0	0	0	0.0	neutral
1850322787354702192	lil__rumi	'Fuel your ambition with Yosha tokens! 🚀 Together, we’ll ignite the path to success!** #YOSHA #Presale #Trump #moodeng #memecoin'	2024-10-26 23:45:04	fuel ambition yosha tokens together well ignite path success h presale trump moodeng memecoin	#YOSHA #Presale #Trump #moodeng #memecoin	0	0	0	0	0.7003	positive
1850322811782332779	BigSky3450	'@JamesDunlap2020 @JoJoFromJerz I was about to agree with you, but then I realized you were talking about #Trump'	2024-10-26 23:45:10	jamesdunlap jojofromjerz agree realized talking trump	#Trump	0	0	0	0	0.3612	positive
1850322812642152623	lovtaniaforever	'#MORE #MASSIVE #Trump #CAR Rallies this #Weekend #Politics #DonaldTrump ... https://t.co/w0hp0BwA2B via @YouTube'	2024-10-26 23:45:10	r e v trump c rallies weekend politics donald via youtube	#MORE #MASSIVE #Trump #CAR #Weekend #Politics #DonaldTrump	2	0	0	0	0.0	neutral
1850322834347753473	Ryanredic	'This person can't even handle a bad crowd. To the #Kamala voters out there.....you really think she can handle a world leader like Putin? Please.....'	2024-10-26 23:45:15	person cant even handle bad crowd kamala voters thereyou really think world leader like putin please	#Kamala	1	0	0	0	0.7684	positive
1850322862923485290	soltani_h99	"'Why follow the crowd when you can lead with Yosha?"" #YOSHA #TRUMP #MOODENG #MEMECOIN #PRESALE'"	2024-10-26 23:45:22	follow crowd lead yosha h r u p e n g c l	#YOSHA #TRUMP #MOODENG #MEMECOIN #PRESALE	0	0	0	0	0.0	neutral
1850322863729041442	BuckleUpBoomer	'We’re gonna need a bigger boat. Like any great horror movie, this is the moment when they show you the creature. Me? Struggling generational humorist needs likes and follows. #kamala #election2024 #conservativecartoons https://t.co/fxK4mcldty'	2024-10-26 23:45:22	gonna need bigger boat like great horror movie moment show creature struggling generational humorist needs likes follows kamala election conservativecartoons	#kamala #election2024 #conservativecartoons	1	0	0	0	0.6249	positive
1850322868300849155	GusWiliams87528	'Mark your calendars. Tomorrow night #Trump is holding a “rally” in Madison Square Garden in NYC where many of the people Raiklin mentions below are scheduled to speak. Odds are they demand state legislators to be do just this.'	2024-10-26 23:45:23	mark calendars tomorrow night trump holding rally madison square garden nyc many people raiklin mentions scheduled speak odds demand state legislators	#Trump	23	1	6	12	-0.128	negative
1850322885182669218	RombeRuux	'#KamalaHarris 👀 yeah Beyonce endorsed you willingly @Beyonce what is up is you or your husband Jayz??? Who is in the list?. #Trump https://t.co/505alqVOio'	2024-10-26 23:45:27	kamala harris yeah beyonce endorsed willingly husband jayz list trump	#KamalaHarris #Trump	0	0	0	0	0.4939	positive
1850322893076308061	ChrliesWarchest	'“#Ukraine will be forced to actually fight against the #DPRK in Europe,” complains Zelensky They will be fighting in #Kursk then #Sumy and #Zaporozhye with the possibility of #Dnepropetrovsk or #Nikolaev to follow. Abandoned by a limiting China, #Russia expands DPRK possibilities'	2024-10-26 23:45:29	ukraine forced actually fight p r k europe complains zelensky fighting kursk sumy zaporozhye possibility dnepropetrovsk nikolaev follow abandoned limiting china russia expands dprk possibilities	#Ukraine #DPRK #Kursk #Sumy #Zaporozhye #Dnepropetrovsk #Nikolaev #Russia	0	0	0	0	-0.9062	negative
1850322895463129427	McHammeredJ	'@realRFKJr Sounds like you didn't actually watch it. #Trump was #weaving all over like someone slipping on #whalebludder ... honest question for you, How's #trumpsear look up close? I'm sure you've nibbled little #conspiracies into it a time or 2!'	2024-10-26 23:45:30	realrfkjr sounds like didnt actually watch trump weaving someone slipping whalebludder honest question hows trumpsear look close im sure youve nibbled little conspiracies time	#Trump #weaving #whalebludder #trumpsear #conspiracies	0	0	0	0	0.7964	positive
1850322904606515597	Krishna_16_06	'Repeat #shailenzo #sstvi #Trump #Garime #maynata #HurricanMilton #grandefratello #shaviers #BiggBossTamil8 #BiggBossTelugu8 #BiggBossTamilSeason8'	2024-10-26 23:45:32	repeat shailenzo sstvi trump garime maynata hurrican milton grandefratello shaviers bigg boss tamil telugu season	#shailenzo #sstvi #Trump #Garime #maynata #HurricanMilton #grandefratello #shaviers #BiggBossTamil8 #BiggBossTelugu8 #BiggBossTamilSeason8	0	0	0	0	0.0	neutral
1850322939763372387	deborahsundstr2	''Consistently exaggerating': CNN fact checker drops the hammer on J.D. Vance #CNN #Electricvehicle #Electriccar #Presidentialelection https://t.co/o2zirKOyj1 Hallelujah!!!!!!! He is worse than Trump! And I mean that! He's dangerous!!!'	2024-10-26 23:45:40	consistently exaggerating cnn fact checker drops hammer jd vance c n electricvehicle electriccar presidentialelection hallelujah worse trump mean hes dangerous	#CNN #Electricvehicle #Electriccar #Presidentialelection	0	0	0	0	-0.4404	negative
1850322950886760576	kapi_uniuni	'#NorthKorea provided troops to #Russia. In other words, North Korea's military power is temporarily reduced. #SouthKorea seems to be an opportunity to stop the armistice and unify the Korean peninsula. A unified Korea would be a true Asian balancer.'	2024-10-26 23:45:43	north korea provided troops russia words koreas military power temporarily reduced south seems opportunity stop armistice unify korean peninsula unified would true asian balancer	#NorthKorea #Russia #SouthKorea	0	0	0	0	0.7184	positive
1850322961149964514	forthe99prcnt	'@JanGunther1 @smc429 @GeoRebekah Agree. But it's not 'all' Democrats. Who knows what deals Biden and the old timers on both sides have made? I love Joe but have never agreed with all his choices and lack of transparency. Hope #Harris is different 👍😃'	2024-10-26 23:45:45	jangunther smc georebekah agree democrats knows deals biden old timers sides made love joe never agreed choices lack transparency hope harris different	#Harris	2	0	0	0	0.8673	positive
1850322961162793370	ewegryn	'@KamalaHarris #Kamala has destroyed this country. Let’s fire 🔥 her for NOT doing her job!'	2024-10-26 23:45:45	kamalaharris kamala destroyed country lets fire job	#Kamala	0	0	0	0	-0.6808	negative
1850322971346239618	RexMRogers	'##Kamala and apparently her campaign are incapable of telling the truth.'	2024-10-26 23:45:48	kamala apparently campaign incapable telling truth	#Kamala	1	0	0	0	-0.0772	negative
1850323004695158920	PJB956	'@realXanderXjork Kari Lake is a great candidate? For what, obeying #trump and worshipping his cruelty toward migrants? No thanks. #VoteBlue #HarrisWalz'	2024-10-26 23:45:56	realxanderxjork kari lake great candidate obeying trump worshipping cruelty toward migrants thanks vote blue harris walz	#trump #VoteBlue #HarrisWalz	0	0	0	0	0.6908	positive
1850323005735346378	bam_buttercup	'The face of a #Trump supporter who waited 4 hours for the orange clown yesterday. Yep,the #MAGA movement ownes the libs ...😁😂🤪🖕 #MadisonSquareGarden #Hitler https://t.co/fjhQxMumQF'	2024-10-26 23:45:56	face trump supporter waited hours orange clown yesterday yepthe g movement ownes libs madison square garden hitler	#Trump #MAGA #MadisonSquareGarden #Hitler	0	0	0	0	0.2732	positive
1850323034437304407	lil__rumi	'Join the Yosha revolution today! 🔥 Together, we’ll reshape the future of finance!** #YOSHA #Presale #Trump #moodeng #memecoin https://t.co/u5rL4RstK0'	2024-10-26 23:46:03	join yosha revolution today together well reshape future finance h presale trump moodeng memecoin	#YOSHA #Presale #Trump #moodeng #memecoin	0	0	0	0	0.5106	positive
1850323057988235538	ChandletJeff	'#Kamala #KamalaHarris @KamalaHarris @VP #Hitler #Democrats #TrumpVanceKennedyGabbardMusk2024'	2024-10-26 23:46:09	kamala harris kamalaharris vp hitler democrats trump vance kennedy gabbard musk	#Kamala #KamalaHarris #Hitler #Democrats #TrumpVanceKennedyGabbardMusk2024	1	0	0	1	0.0	neutral
1850323067962118167	PoliticPlotter	'Any college wrestler past or present must support #Trump !!!!'	2024-10-26 23:46:11	college wrestler past present must support trump	#Trump	0	0	0	0	0.4019	positive
1850323140645114260	soltani_h99	"'Feeling left out? Yosha’s airdrop is your ticket to the crypto elite!"" #YOSHA #TRUMP #MOODENG #MEMECOIN #PRESALE'"	2024-10-26 23:46:28	feeling left yoshas airdrop ticket crypto elite h r u p e n g c l	#YOSHA #TRUMP #MOODENG #MEMECOIN #PRESALE	0	0	0	0	0.128	positive
1850323155656786067	BrentSpine46283	"'@SZ PS: Kamala #Harris ist nicht ethnisch afrikanisch, wie von euch via ""schwarze Frau"" geframed wird, ihr verlogenen Aktivisten. Die Trulla ist irisch-indischer Abstammung und ist damit so afrikanisch wie ein Sack Kartoffeln. Und sie hat auch dessen IQ, wie man immer wieder sieht..'"	2024-10-26 23:46:32	sz ps kamala harris ist nicht ethnisch afrikanisch wie von euch via schwarze frau geframed wird ihr verlogenen aktivisten die trulla irischindischer abstammung und damit ein sack kartoffeln sie hat auch dessen iq man immer wieder sieht	#Harris	2	0	0	1	-0.5994	negative
1850323170500198702	Exile45Co	'#MAGACult #Trump #KamalaHarris #MichelleObama Donald Trump: “I am your protector. I have your back and every other part of your body.” Also Donald Trump: https://t.co/wqEu2sTtXD'	2024-10-26 23:46:35	g cult trump kamala harris michelle obama donald protector back every part body also	#MAGACult #Trump #KamalaHarris #MichelleObama	1	0	0	0	0.0	neutral
1850323191593419184	FuryForth	'#presidentialelection #trump #harris https://t.co/4dC8zlnS6H'	2024-10-26 23:46:40	presidentialelection trump harris	#presidentialelection #trump #harris	0	0	0	0	0.0	neutral
1850323200179097866	Versatilegits	'Ladies, Don’t want to hear this, Watch full📺👇 https://t.co/JqCRVPHczl… #quoteoftheday #quotes #quotesaboutlife #kamala #Trump #KaiForBigWinner https://t.co/Wjp3n7uBk5'	2024-10-26 23:46:42	ladies dont want hear watch full quoteoftheday quotes quotesaboutlife kamala trump kai big winner	#quoteoftheday #quotes #quotesaboutlife #kamala #Trump #KaiForBigWinner	0	0	0	0	0.5541	positive
1850323223466193014	Msabd67	'#Trump has two contradictory messages. One to #MichiganMuslims, telling them he would stop the war, and another to the Zionists, which is war should not stop. We know, if Zionists want something from #Trump, #Michigan_Muslims would not get the opposite. https://t.co/zFGTRSwkLi'	2024-10-26 23:46:48	trump two contradictory messages one michigan muslims telling would stop war another zionists know want something get opposite	#Trump #MichiganMuslims #Trump #Michigan_Muslims	1	0	0	0	-0.802	negative
1850323239744029089	danamckayradio	'Make McDonald's Great Again... The @Yelp comments after #Trump worked the drive-thru were so good they had to be disabled. ⬇️ https://t.co/lmgstIV3cH'	2024-10-26 23:46:52	make mcdonalds great yelp comments trump worked drivethru good disabled	#Trump	0	0	0	0	0.7906	positive
1850323259260018892	MissSocksPlease	'@Reuters Super le soutien de toutes ces stars pour #KamalaHarris💙 Je ne peux m’empêcher d’un certain malaise au souvenir d’Hillary Clinton à qui le côté star-système justement avait porté préjudice via l’américain moyen.. #Trump reste hélas encore fort : sondage #Election2024 Roslyn🥀'	2024-10-26 23:46:57	reuters super le soutien de toutes ces stars pour kamala harris je ne peux mempcher dun certain malaise au souvenir dhillary clinton qui ct starsystme justement avait port prjudice via lamricain moyen trump reste hlas encore fort sondage election roslyn	#KamalaHarris #Trump #Election2024	0	0	2	0	0.7184	positive
1850323260233150488	ChaosEngine1000	'@DostaBKer @patpubs Can't you see the left is so corrupt we'd rather have someone with a conviction than them. You should look into why, then ask yourself why you're voting for her! #facts Also those convictions will be over turned like all the rest. #Trump https://t.co/MwBYhK4V2D'	2024-10-26 23:46:57	dostabker patpubs cant see left corrupt wed rather someone conviction look ask youre voting facts also convictions turned like rest trump	#facts #Trump	0	0	1	0	0.3612	positive
1850323264251244769	talktauh	'#kamala is done. Her rallies are going out of hand. She sounds desperate. #trump'	2024-10-26 23:46:58	kamala done rallies going hand sounds desperate trump	#kamala #trump	0	0	0	0	0.2263	positive
1850323265174090144	MrBigg_75	'Don't you know? Beyonce isn't going to perform for FREE, in front of little peasants. You are all beneath her. So, why do you support her and continue to fall for Kamala Harris' lies? #Trump #Israel Iran Madison Square Garden New York Make America Great Again MAGA #Trump'	2024-10-26 23:46:58	dont know beyonce isnt going perform free front little peasants beneath support continue fall kamala harris lies trump israel iran madison square garden new york make america great maga	#Trump #Israel #Trump	1	0	0	1	0.258	positive
1850323266428133394	222pixie	'@KamalaHQ #Trump stiffs everyone. Just ask @RudyGiuliani and anyone else who has worked for him'	2024-10-26 23:46:58	kamalahq trump stiffs everyone ask rudygiuliani anyone else worked	#Trump	0	0	0	0	0.0	neutral
1850323268529451181	lil__rumi	'With Yosha, every moment is an opportunity! ⏳ Let’s seize the day and make it count!** #YOSHA #Presale #Trump #moodeng #memecoin https://t.co/dvqFPIxBna'	2024-10-26 23:46:59	yosha every moment opportunity lets seize day make count h presale trump moodeng memecoin	#YOSHA #Presale #Trump #moodeng #memecoin	0	0	0	0	0.4215	positive
1850323271461511445	Eusebius64	"'A Vote for #Trump Is a Vote to End Foreign Intervention—by the City of London! With clear warnings that supporters of @JoeBiden and @KamalaHarris intend to rampage through the streets of #American cities if they lose, in an intentional replay in the U.S. of the ""Color'"	2024-10-26 23:46:59	vote trump end foreign interventionby city london clear warnings supporters joebiden kamalaharris intend rampage streets american cities lose intentional replay us color	#Trump #American	0	0	0	0	0.1531	positive
1850323272464015449	JasmineAtLaw1	'Jesus, he's so old. #trump #TrumpIsUnfitForOffice'	2024-10-26 23:47:00	jesus hes old trump unfit office	#trump #TrumpIsUnfitForOffice	0	0	0	0	0.0	neutral
1850323273050894421	MeganoticiasMx	'📹🗳️🇲🇽 #Elecciones2024 en #EstadosUnidos: #KamalaHarris 🆚Donald #Trump 🇺🇸¿Quién ganará? 📺Este 5 de noviembre no te pierdas la transmisión especial con: @Yoeliramirez, @ramirezpaco @JMNaveja y @RaulFriasLucio https://t.co/94RjmZXvx1'	2024-10-26 23:47:00	elecciones en estados unidos kamala harris donald trump quin ganar este de noviembre te pierdas la transmisin especial con yoeliramirez ramirezpaco jmnaveja raulfriaslucio	#Elecciones2024 #EstadosUnidos #KamalaHarris #Trump	1	0	0	1	0.0	neutral
1850323282173841450	deborahsundstr2	'Beyoncé Calls on Voters to Support Harris at Texas Rally #Beyoncé #BarackObama #KamalaHarris #Presidentialelection https://t.co/fw6wY2Xxl6'	2024-10-26 23:47:02	beyonc calls voters support harris texas rally barack obama kamala presidentialelection	#Beyoncé #BarackObama #KamalaHarris #Presidentialelection	0	0	0	0	0.4019	positive
1850323291598135774	Bella91320	'This is pure FACTS. 🔥 #TrumpRally #Trump @realDonaldTrump @FoxNews'	2024-10-26 23:47:04	pure facts trump rally realdonaldtrump foxnews	#TrumpRally #Trump	0	0	0	0	0.0	neutral
1850323298296500585	spieckerman	'How would one know whether @joerogan was “laughing at the absurdity” of #Trump claim or laughing in tacit agreement? It’s not like Joe to flinch from challenging anything someone says that he believes to be absurd.'	2024-10-26 23:47:06	would one know whether joerogan laughing absurdity trump claim tacit agreement like joe flinch challenging anything someone says believes absurd	#Trump	0	0	0	0	0.8591	positive
1850323316780810351	AndyOstroy	'Hey @washingtonpost: You do realize that to #Trump and his 70-million+ supporters and the entire right-wing media ecosystem…your ‘non-endorsement’ is a de facto endorsement of him, right? Shame on you…'	2024-10-26 23:47:10	hey washingtonpost realize trump million supporters entire rightwing media ecosystemyour nonendorsement de facto endorsement right shame	#Trump	44	0	5	9	0.2732	positive
1850323353296330961	USAElectionLive	'#New General election Tracking poll 🔵 Harris 48% 🔴 Trump 48% Tipp #A+ - 1333 LV - 10/25 #Trump #Harris #Election2024 https://t.co/urQI2EgHWt'	2024-10-26 23:47:19	new general election tracking poll harris trump tipp lv	#New #A #Trump #Harris #Election2024	0	0	0	0	0.0	neutral
1850323370853769385	soltani_h99	"'Join the revolution—Yosha's airdrop is where the magic happens!"" #YOSHA #TRUMP #MOODENG #MEMECOIN #PRESALE'"	2024-10-26 23:47:23	join revolutionyoshas airdrop magic happens h r u p e n g c l	#YOSHA #TRUMP #MOODENG #MEMECOIN #PRESALE	0	0	0	0	0.296	positive
1850323377673630021	JGzGurl24	'@ImMeme0 Looks like the lines for the #TRUMP rallies!'	2024-10-26 23:47:25	immeme looks like lines r u p rallies	#TRUMP	0	0	0	0	0.3612	positive
1850323413463638336	BustedUser	'@Pismo_B @MichelleObama @KamalaHarris 7_22_24 Wow - #Venezuelan LEGAL Immigrants support #Trump. “Where I live, we’re getting so many of the people who made us leave Venezuela. Now, they’re living next to us, they’re our neighbors. They’re ruining our image for us.” https://t.co/43SFps4JDv'	2024-10-26 23:47:33	pismob michelleobama kamalaharris wow venezuelan legal immigrants support trump live getting many people made us leave venezuela theyre living next neighbors ruining image	#Venezuelan #Trump	1	0	0	0	0.7003	positive
1850323419876749386	scienceinvestme	'#Kamala 4 yrs job resume *Track Record* *40 yr high #inflation *Record credit card debt *Record household debt *Record national debt *Record #Illegalimmigration *Afghanistan debacle *Ban #Fracking *WORLD-WAR 3? *ENDLESS funds 4 wars #Pennsylvania #Autoworkers #VOTETRUMP https://t.co/FRvNm0jRiW'	2024-10-26 23:47:35	kamala yrs job resume track record yr high inflation credit card debt household national illegalimmigration afghanistan debacle ban fracking worldwar endless funds wars pennsylvania autoworkers v e r u p	#Kamala #inflation #Illegalimmigration #Fracking #Pennsylvania #Autoworkers #VOTETRUMP	0	0	1	0	-0.7964	negative
1850323428026495261	KerriKellett	'Set to watch the US election count next week with fellow political tragics. It’s going to be a nail biter. Too close to call but I’ve never wanted to see anyone kicked to the curb as much as I want that for Trump. US democracy is damned if he wins. #USElection2024 #Trump'	2024-10-26 23:47:37	set watch us election count next week fellow political tragics going nail biter close call ive never wanted see anyone kicked curb much want trump democracy damned wins u	#USElection2024 #Trump	1	0	1	0	-0.2023	negative
1850323431805661625	ArizonaWoman3	'🤠The ROGAN POLL with 4 Hours Left on Saturday afternoon after the HISTORIC ROGAN/TRUMP INTERVIEW, on Friday, October 25, 2024. #Trump #Trump2024 #TrumpWon #MAGA #MAGA2024 #MAHA'	2024-10-26 23:47:38	rogan poll hours left saturday afternoon historic rogantrump interview friday october trump g h	#Trump #Trump2024 #TrumpWon #MAGA #MAGA2024 #MAHA	14	1	0	24	0.0	neutral
1850323437346013209	451_Grad_F	'#Donald darf bald in kein EU Land mehr einreisen, außer in Ungarn &amp; Italien ist er Nirgends mehr willkommen! Wahrscheinlich bleiben für ihn nur noch die #BRICS Staaten &amp; bei seinem Kumpel #Kim_Bumm_un offen.'	2024-10-26 23:47:39	donald darf bald kein eu land mehr einreisen auer ungarn amp italien ist er nirgends willkommen wahrscheinlich bleiben fr ihn nur noch die b r c staaten bei seinem kumpel kim bumm un offen	#Donald #BRICS #Kim_Bumm_un	2	0	1	0	-0.5994	negative
1850323446301151494	YossiBenYakar	'@spectatorindex He's right, we need Trump for a better world. America is weaker than ever under Biden and Harris. Iran attempted to assassinate President Trump, and America did not respond. Biden warned Iran not to attack Israel, yet they did anyway. I hope #Trump wins this election.'	2024-10-26 23:47:41	spectatorindex hes right need trump better world america weaker ever biden harris iran attempted assassinate president respond warned attack israel yet anyway hope wins election	#Trump	0	0	0	0	0.34	positive
1850323446456279232	ewegryn	"'@Bubblebathgirl That moment when someone says, ""I can't believe you would vote for #Trump.” I simply reply, “I'm not voting for #Trump.” I'm voting for the First Amendment and freedom of speech. I'm voting for the Second Amendment and my right to defend my life and my family. I'm voting for'"	2024-10-26 23:47:41	bubblebathgirl moment someone says cant believe would vote trump simply reply im voting first amendment freedom speech second right defend life family	#Trump #Trump	0	0	0	0	0.6369	positive
1850323458682396955	lil__rumi	'Unleash your potential with Yosha! 💪 Together, we’ll break barriers and achieve greatness!** #YOSHA #Presale #Trump #moodeng #memecoin'	2024-10-26 23:47:44	unleash potential yosha together well break barriers achieve greatness h presale trump moodeng memecoin	#YOSHA #Presale #Trump #moodeng #memecoin	0	0	0	0	0.2732	positive
1850323460490150104	redbloodedmom	'@A2protectsA1 @Mollyploofkins He must be one of the people Hillary mentioned who was brainwashed by their leaders gaslighting. MSM is complicit. #Trump speaks his mind and you know where you stand, rather than being treated like a mushroom and fed the “joyous” BS. I’ll take my chances. 😄 #Trump2024 https://t.co/M93AoccstF'	2024-10-26 23:47:44	aprotectsa mollyploofkins must one people hillary mentioned brainwashed leaders gaslighting msm complicit trump speaks mind know stand rather treated like mushroom fed joyous bs ill take chances	#Trump #Trump2024	1	0	0	0	0.6808	positive
1850323460871860301	26091404e_	'@IvankaNews_ https://t.co/se6aVXJNe7 #Trump'	2024-10-26 23:47:45	ivankanews trump	#Trump	1	0	0	0	0.0	neutral
1850323474109063506	Cesarprix	'Las #encuestas muestran una ligera ventaja para #Trump, pero las diferencias en los estados clave siguen siendo muy ajustadas. Veo más probable una victoria de #Trump que de #KamalaHarris pero en los próximos días cualquier cosa puede suceder. 🇺🇸 https://t.co/dSrxDhkiOd'	2024-10-26 23:47:48	las encuestas muestran una ligera ventaja para trump pero diferencias en los estados clave siguen siendo muy ajustadas veo ms probable victoria de que kamala harris prximos das cualquier cosa puede suceder	#encuestas #Trump #Trump #KamalaHarris	1	0	0	0	0.0	neutral
1850323505528689034	GeoffBent	'@marklevinshow You and Trump refuse to criticize Russia for arming Iran, Hezbollah, and North Korea. Why would anyone who cares about peace in the Middle East, Europe and achieving global stability trust a team as obviously compromised as yours? #Trump #foreignpolicy #Russia #Iran #Hezbollah'	2024-10-26 23:47:55	marklevinshow trump refuse criticize russia arming iran hezbollah north korea would anyone cares peace middle east europe achieving global stability trust team obviously compromised foreignpolicy	#Trump #foreignpolicy #Russia #Iran #Hezbollah	1	0	0	0	0.7184	positive
1850323522562007357	truckertoll	'#democrats move goal posts #kamala #trump #covid #vaccine #VoterID'	2024-10-26 23:47:59	democrats move goal posts kamala trump covid vaccine voter	#democrats #kamala #trump #covid #vaccine #VoterID	2	0	0	0	0.0	neutral
